SessionID,StudentLevel,Discipline,SessionDate,SessionLengthMin,TotalPrompts,AI_AssistanceLevel,FinalOutcome,UsedAgain,SatisfactionRating,TaskType_Brainstorming,TaskType_Coding,TaskType_Homework Help,TaskType_Research,TaskType_Studying,TaskType_Writing
SESSION05902,1,Business,2025-05-11,9.04,3,4,2,1,4.7,False,False,True,False,False,False
SESSION05903,2,Psychology,2024-12-11,18.47,6,3,2,0,3.4,False,True,False,False,False,False
SESSION05904,1,History,2024-12-18,19.54,6,5,2,1,5.0,False,False,False,False,True,False
SESSION05905,2,Biology,2024-12-19,37.32,17,3,1,1,2.9,False,False,False,False,True,False
SESSION05906,1,Engineering,2024-11-09,11.61,4,4,2,1,2.5,False,False,False,False,True,False
SESSION05907,3,Business,2024-11-25,26.72,7,5,3,1,4.8,False,True,False,False,False,False
SESSION05908,2,Math,2025-06-09,9.56,2,4,3,1,5.0,False,False,False,True,False,False
SESSION05909,2,Computer Science,2025-02-06,26.21,7,5,2,1,4.5,False,False,False,False,False,True
SESSION05910,2,Math,2024-07-31,9.25,2,3,2,1,3.5,False,False,False,False,False,True
SESSION05911,2,Biology,2025-02-16,13.33,2,4,3,1,4.2,False,False,False,False,False,True
SESSION05912,2,Biology,2025-01-18,39.26,9,4,3,0,4.6,False,False,False,False,False,True
SESSION05913,2,History,2024-09-19,72.32,29,3,3,1,2.4,False,False,False,False,False,True
SESSION05914,2,Engineering,2024-08-14,25.36,6,2,3,1,1.8,False,False,False,False,True,False
SESSION05915,1,Psychology,2025-04-18,41.52,12,4,2,1,3.8,True,False,False,False,False,False
SESSION05916,2,Engineering,2024-07-21,6.68,2,5,2,1,4.3,False,False,False,False,False,True
SESSION05917,2,History,2025-03-16,12.73,2,2,1,0,1.4,False,True,False,False,False,False
SESSION05918,2,Biology,2024-07-02,80.01,29,3,3,0,1.6,False,False,False,False,True,False
SESSION05919,1,History,2025-03-04,19.23,6,5,1,0,3.9,False,False,False,True,False,False
SESSION05920,2,Math,2024-08-25,19.75,5,2,3,1,2.4,False,False,False,False,True,False
SESSION05921,1,Business,2025-02-11,8.73,3,5,2,1,5.0,False,False,False,False,False,True
SESSION05922,3,Psychology,2024-07-28,18.03,8,4,3,0,4.9,False,False,True,False,False,False
SESSION05923,2,Business,2024-12-02,13.69,3,2,2,0,2.0,False,False,False,False,False,True
SESSION05924,2,Psychology,2025-03-16,10.31,2,5,3,1,5.0,False,True,False,False,False,False
SESSION05925,2,Engineering,2025-06-02,6.91,3,2,0,0,2.2,False,False,True,False,False,False
SESSION05926,2,Engineering,2025-05-05,12.28,2,2,3,1,2.0,False,False,False,False,False,True
SESSION05927,1,Engineering,2025-03-17,14.78,5,5,2,0,5.0,False,False,False,False,True,False
SESSION05928,1,Business,2025-04-08,5.24,1,5,3,1,5.0,False,False,True,False,False,False
SESSION05929,2,Computer Science,2024-07-22,24.54,7,4,3,1,4.3,False,False,False,False,False,True
SESSION05930,2,Computer Science,2024-12-23,16.13,4,3,2,1,3.6,False,True,False,False,False,False
SESSION05931,2,Business,2024-10-17,1.39,1,4,3,1,4.8,False,True,False,False,False,False
SESSION05932,1,Business,2024-11-17,38.28,8,3,3,1,4.2,False,True,False,False,False,False
SESSION05933,2,Psychology,2025-05-26,5.0,1,4,2,1,4.6,False,True,False,False,False,False
SESSION05934,1,Business,2025-02-15,24.01,8,4,3,0,3.1,False,False,True,False,False,False
SESSION05935,2,Biology,2024-07-09,20.07,7,1,3,1,1.0,False,False,False,False,True,False
SESSION05936,1,History,2025-05-24,12.17,4,2,3,1,3.0,False,False,False,False,False,True
SESSION05937,3,Engineering,2024-08-24,40.07,9,4,2,1,5.0,False,False,False,False,False,True
SESSION05938,2,Computer Science,2025-02-05,21.91,5,4,3,1,3.5,False,False,False,False,True,False
SESSION05939,2,Psychology,2025-04-10,34.72,7,5,3,1,5.0,False,False,True,False,False,False
SESSION05940,2,Engineering,2025-01-16,9.8,2,2,1,1,2.0,False,True,False,False,False,False
SESSION05941,3,Psychology,2024-09-16,7.79,2,2,3,0,4.1,False,True,False,False,False,False
SESSION05942,2,Computer Science,2024-08-09,18.86,6,3,3,1,3.3,False,False,False,False,True,False
SESSION05943,1,Business,2025-04-24,36.21,17,3,3,1,3.5,False,False,True,False,False,False
SESSION05944,2,History,2024-07-05,7.83,2,3,3,1,4.3,False,False,False,False,True,False
SESSION05945,2,Psychology,2024-10-04,10.71,3,4,1,0,4.7,False,True,False,False,False,False
SESSION05946,1,Biology,2024-09-28,22.19,4,4,1,0,4.7,False,False,False,False,False,True
SESSION05947,2,Psychology,2025-05-17,19.03,4,4,2,0,3.5,False,False,False,False,False,True
SESSION05948,2,Business,2025-04-08,52.44,25,5,0,0,4.6,False,False,False,False,False,True
SESSION05949,2,Biology,2025-01-20,10.59,2,3,2,1,1.1,True,False,False,False,False,False
SESSION05950,3,Biology,2025-05-08,16.47,3,4,3,1,5.0,False,True,False,False,False,False
SESSION05951,2,Business,2024-10-09,18.21,4,4,3,1,3.5,False,False,False,False,False,True
SESSION05952,2,Math,2024-07-19,18.26,4,4,0,1,3.5,False,True,False,False,False,False
SESSION05953,2,Math,2025-02-19,1.31,1,5,3,1,4.5,False,False,False,False,False,True
SESSION05954,2,History,2024-11-21,29.15,11,2,2,0,2.9,False,False,False,False,False,True
SESSION05955,2,History,2024-11-23,24.37,10,3,3,1,3.6,False,False,False,False,False,True
SESSION05956,2,Psychology,2024-08-25,51.72,11,5,2,1,5.0,False,False,True,False,False,False
SESSION05957,2,Engineering,2024-08-21,38.83,12,1,3,0,1.0,False,False,False,False,False,True
SESSION05958,2,Computer Science,2025-01-30,25.63,8,3,3,1,3.0,False,False,True,False,False,False
SESSION05959,1,Biology,2024-07-25,12.39,5,1,3,1,2.2,False,True,False,False,False,False
SESSION05960,2,Math,2025-05-01,18.34,4,4,3,1,2.3,False,False,False,False,True,False
SESSION05961,3,Biology,2025-05-27,14.93,3,4,1,1,4.2,False,False,True,False,False,False
SESSION05962,3,Business,2024-09-10,18.59,5,2,2,1,2.1,False,False,False,False,True,False
SESSION05963,2,Biology,2025-06-23,27.03,7,4,2,1,4.8,False,False,False,False,False,True
SESSION05964,2,Computer Science,2024-08-09,12.4,3,4,3,1,4.2,False,False,False,False,True,False
SESSION05965,1,Computer Science,2024-12-04,9.47,2,4,1,0,2.5,False,False,False,False,True,False
SESSION05966,1,Business,2024-12-30,38.21,10,3,3,1,3.7,False,False,False,False,False,True
SESSION05967,2,Engineering,2024-06-29,24.72,8,4,2,1,4.7,False,False,False,False,True,False
SESSION05968,3,Math,2025-01-04,31.5,9,5,3,1,4.8,False,False,False,False,False,True
SESSION05969,3,History,2024-07-15,19.45,9,4,1,1,4.1,False,False,False,False,True,False
SESSION05970,2,Engineering,2024-11-13,25.56,6,3,3,1,4.0,False,False,False,False,True,False
SESSION05971,2,Math,2024-11-28,13.59,3,4,1,0,4.0,False,True,False,False,False,False
SESSION05972,2,Biology,2025-01-26,14.57,3,4,2,1,3.8,False,False,False,False,False,True
SESSION05973,2,Business,2025-06-02,5.29,1,3,2,0,4.9,False,False,True,False,False,False
SESSION05974,2,Business,2024-11-14,30.77,6,2,3,1,1.8,False,False,False,False,True,False
SESSION05975,1,Business,2025-05-16,43.77,14,4,3,0,3.9,False,False,True,False,False,False
SESSION05976,2,Engineering,2024-12-03,22.87,7,5,3,1,3.2,False,True,False,False,False,False
SESSION05977,2,Computer Science,2025-05-16,2.39,1,3,3,1,3.3,False,False,False,False,True,False
SESSION05978,3,History,2025-06-11,8.09,1,3,1,1,2.1,False,False,True,False,False,False
SESSION05979,2,Psychology,2024-11-23,17.01,4,4,3,0,3.6,False,False,False,False,False,True
SESSION05980,2,Psychology,2024-12-19,29.58,9,5,2,1,5.0,False,False,False,False,False,True
SESSION05981,2,Business,2025-04-12,48.97,14,4,2,1,4.7,False,False,False,False,True,False
SESSION05982,2,Engineering,2025-05-30,19.08,3,5,1,1,4.7,False,False,False,False,True,False
SESSION05983,2,Math,2025-06-05,22.27,11,3,0,1,3.4,False,False,False,False,False,True
SESSION05984,2,Business,2024-07-09,2.23,1,4,1,1,4.0,False,False,True,False,False,False
SESSION05985,1,Business,2024-11-19,6.99,1,4,3,1,3.9,False,False,True,False,False,False
SESSION05986,2,Psychology,2024-09-22,21.98,5,4,3,1,4.1,False,False,True,False,False,False
SESSION05987,3,Biology,2025-03-23,25.37,9,3,0,0,4.3,False,False,True,False,False,False
SESSION05988,1,Psychology,2024-11-24,16.5,3,4,3,1,4.2,False,True,False,False,False,False
SESSION05989,2,Business,2025-06-20,9.63,3,4,3,0,5.0,False,True,False,False,False,False
SESSION05990,3,Biology,2024-08-22,15.13,5,4,3,0,3.6,False,True,False,False,False,False
SESSION05991,2,Psychology,2024-07-26,22.42,4,2,3,1,1.0,False,False,True,False,False,False
SESSION05992,2,Business,2025-01-31,7.63,3,4,3,0,3.5,False,False,False,False,True,False
SESSION05993,1,Math,2025-01-08,20.77,4,3,1,1,4.4,False,False,False,False,False,True
SESSION05994,1,Biology,2025-05-02,31.14,6,4,3,1,3.2,False,False,True,False,False,False
SESSION05995,2,Engineering,2024-11-23,11.47,2,4,1,0,3.4,False,False,False,False,True,False
SESSION05996,2,Computer Science,2024-11-11,14.61,5,3,3,1,1.7,False,True,False,False,False,False
SESSION05997,2,Biology,2024-11-11,3.04,1,3,3,1,3.0,False,False,False,True,False,False
SESSION05998,2,History,2024-07-17,3.44,1,5,3,1,3.8,False,False,False,True,False,False
SESSION05999,1,Math,2024-10-19,18.15,5,1,2,0,2.7,False,False,False,False,False,True
SESSION06000,1,Biology,2025-02-04,13.51,3,3,2,1,2.9,False,False,True,False,False,False
SESSION06001,3,Math,2024-10-13,48.99,15,4,3,0,5.0,False,True,False,False,False,False
SESSION06002,2,Engineering,2025-04-22,27.29,6,4,1,1,4.4,False,False,False,False,False,True
SESSION06003,1,Biology,2025-04-16,45.57,9,4,1,1,3.6,False,False,True,False,False,False
SESSION06004,2,Math,2025-04-24,14.31,5,2,3,1,1.9,False,True,False,False,False,False
SESSION06005,2,Math,2024-09-30,20.52,7,3,3,1,1.6,False,False,False,False,True,False
SESSION06006,2,Business,2024-10-18,51.66,17,2,2,1,2.5,True,False,False,False,False,False
SESSION06007,3,Psychology,2025-03-05,21.96,6,4,2,1,3.7,False,False,False,True,False,False
SESSION06008,2,Business,2024-07-08,20.49,7,2,1,0,2.5,False,False,False,False,False,True
SESSION06009,3,Business,2024-12-12,10.71,2,2,2,0,1.6,False,False,False,False,True,False
SESSION06010,2,Business,2024-12-08,13.54,3,3,1,0,3.2,False,False,False,True,False,False
SESSION06011,2,Math,2024-11-23,6.98,1,3,1,1,2.3,True,False,False,False,False,False
SESSION06012,2,History,2024-09-08,14.32,5,4,3,1,4.5,False,True,False,False,False,False
SESSION06013,3,Math,2025-03-16,35.28,14,4,3,1,3.6,False,False,False,False,True,False
SESSION06014,3,Biology,2024-10-20,26.64,5,3,1,0,2.2,False,False,True,False,False,False
SESSION06015,2,Math,2025-02-13,12.88,2,4,2,1,3.9,False,False,False,False,False,True
SESSION06016,3,Biology,2025-04-19,27.82,11,3,0,0,3.1,False,False,False,False,True,False
SESSION06017,1,Business,2024-09-05,29.41,10,5,3,1,3.7,False,True,False,False,False,False
SESSION06018,3,History,2025-03-29,16.85,8,3,3,0,2.3,False,True,False,False,False,False
SESSION06019,1,Computer Science,2024-09-19,2.12,1,5,2,1,3.7,False,False,False,False,False,True
SESSION06020,1,Psychology,2025-01-30,21.75,6,4,2,1,3.5,False,False,True,False,False,False
SESSION06021,1,Psychology,2024-12-02,63.31,16,4,3,1,5.0,False,False,False,False,True,False
SESSION06022,1,Business,2024-11-04,29.7,14,4,1,0,2.8,True,False,False,False,False,False
SESSION06023,2,Business,2024-06-27,18.43,7,4,3,1,4.0,False,False,False,False,True,False
SESSION06024,2,History,2024-10-19,15.67,3,4,2,0,3.4,False,False,False,False,False,True
SESSION06025,3,Business,2025-03-02,13.68,2,3,3,1,3.0,False,False,False,False,False,True
SESSION06026,3,Computer Science,2025-02-13,10.27,2,4,1,0,5.0,False,False,False,False,True,False
SESSION06027,1,Biology,2024-11-17,7.11,2,4,3,1,5.0,False,False,False,False,False,True
SESSION06028,2,Math,2024-08-27,4.07,1,2,1,0,2.0,False,False,True,False,False,False
SESSION06029,2,Computer Science,2024-12-17,36.16,10,5,0,1,3.6,False,False,False,False,True,False
SESSION06030,2,Psychology,2024-09-05,4.68,1,3,2,1,3.3,False,False,False,False,False,True
SESSION06031,2,Psychology,2024-08-13,7.61,2,4,2,1,3.7,True,False,False,False,False,False
SESSION06032,2,Business,2025-05-18,11.48,3,4,2,0,3.8,False,False,False,True,False,False
SESSION06033,3,Math,2024-08-28,3.06,1,5,3,1,5.0,False,True,False,False,False,False
SESSION06034,3,Biology,2024-11-20,20.79,6,4,1,0,1.9,False,True,False,False,False,False
SESSION06035,2,Business,2024-08-15,26.65,8,2,3,0,3.9,False,True,False,False,False,False
SESSION06036,2,Engineering,2024-12-09,4.08,1,4,3,1,5.0,False,False,False,False,False,True
SESSION06037,1,Math,2025-06-01,21.97,5,4,3,1,3.9,False,True,False,False,False,False
SESSION06038,2,History,2025-05-13,25.76,5,3,3,1,2.5,False,False,False,False,True,False
SESSION06039,3,Psychology,2024-08-08,48.2,18,4,3,0,3.2,True,False,False,False,False,False
SESSION06040,1,Computer Science,2024-07-28,2.73,1,5,2,0,5.0,False,False,True,False,False,False
SESSION06041,2,Computer Science,2024-10-16,8.45,2,3,1,1,2.2,False,False,False,False,False,True
SESSION06042,2,Computer Science,2024-08-20,21.65,5,4,3,1,4.2,False,False,False,False,False,True
SESSION06043,1,Business,2024-10-01,39.95,19,5,1,0,4.5,False,False,False,False,True,False
SESSION06044,1,Business,2024-09-16,8.14,1,4,2,1,4.2,False,False,False,True,False,False
SESSION06045,2,History,2025-04-25,5.65,2,2,3,1,3.6,False,False,True,False,False,False
SESSION06046,1,Biology,2024-11-30,26.94,10,3,1,0,4.3,False,False,True,False,False,False
SESSION06047,2,Business,2025-03-09,16.84,5,3,3,1,3.2,False,False,True,False,False,False
SESSION06048,1,Biology,2024-08-16,14.78,5,3,3,1,3.4,False,False,False,False,False,True
SESSION06049,1,Computer Science,2025-06-16,12.72,6,4,2,1,3.7,False,False,False,False,False,True
SESSION06050,3,Computer Science,2025-05-11,27.49,7,2,2,1,2.7,False,False,True,False,False,False
SESSION06051,2,Math,2025-04-06,44.95,19,3,2,1,3.2,True,False,False,False,False,False
SESSION06052,1,Computer Science,2024-11-04,10.32,2,4,2,1,5.0,False,False,False,False,True,False
SESSION06053,2,Computer Science,2025-06-24,6.32,1,5,2,1,3.9,False,False,False,False,False,True
SESSION06054,1,Engineering,2025-03-05,35.29,16,4,3,1,2.7,False,False,False,False,False,True
SESSION06055,1,Psychology,2025-01-25,43.6,9,4,1,1,3.6,False,False,False,True,False,False
SESSION06056,2,Psychology,2025-03-21,1.42,1,2,2,1,2.5,False,False,False,False,True,False
SESSION06057,1,Computer Science,2024-10-26,9.21,2,3,2,1,3.6,True,False,False,False,False,False
SESSION06058,3,Computer Science,2024-10-05,18.1,8,4,2,1,4.6,False,True,False,False,False,False
SESSION06059,3,History,2025-03-12,12.51,2,5,3,1,4.6,False,False,False,False,False,True
SESSION06060,2,Biology,2024-08-21,29.43,8,3,3,1,2.6,False,True,False,False,False,False
SESSION06061,3,History,2024-08-02,49.38,20,3,3,0,3.1,True,False,False,False,False,False
SESSION06062,1,Math,2025-03-14,13.54,4,2,0,1,2.8,False,False,False,True,False,False
SESSION06063,2,Math,2025-01-09,19.72,4,4,2,1,4.3,False,False,False,False,False,True
SESSION06064,1,Psychology,2025-05-20,6.6,1,5,1,1,5.0,False,True,False,False,False,False
SESSION06065,3,Biology,2025-01-09,17.13,6,2,3,1,1.1,False,False,False,False,True,False
SESSION06066,2,Math,2025-02-26,7.42,2,3,1,0,5.0,False,False,False,False,False,True
SESSION06067,2,Engineering,2025-06-03,21.75,6,3,3,1,2.0,False,False,False,False,True,False
SESSION06068,2,Psychology,2024-07-09,13.25,2,3,1,1,3.7,False,False,False,False,False,True
SESSION06069,2,Biology,2025-01-17,13.87,2,3,2,0,2.9,False,False,True,False,False,False
SESSION06070,3,Psychology,2025-04-05,18.08,4,2,1,0,3.3,False,False,False,False,True,False
SESSION06071,3,Engineering,2025-01-01,13.02,5,5,3,1,4.5,False,True,False,False,False,False
SESSION06072,3,Psychology,2025-02-09,11.99,2,3,2,1,2.7,False,False,False,False,True,False
SESSION06073,2,Computer Science,2025-03-17,19.63,4,5,3,1,5.0,False,False,False,False,True,False
SESSION06074,2,Biology,2025-02-18,14.08,3,5,0,1,5.0,False,False,True,False,False,False
SESSION06075,2,Business,2024-08-01,7.27,2,3,3,1,1.8,False,False,False,False,False,True
SESSION06076,2,Computer Science,2025-04-07,27.78,5,4,3,0,4.3,False,False,False,False,True,False
SESSION06077,2,Biology,2025-02-20,2.2,1,2,3,0,2.2,False,False,False,False,False,True
SESSION06078,1,Engineering,2025-06-20,32.42,11,3,2,1,3.9,False,False,False,False,True,False
SESSION06079,2,Engineering,2024-11-29,31.58,8,4,2,1,4.3,False,False,True,False,False,False
SESSION06080,2,Computer Science,2024-08-20,6.58,1,4,1,0,3.9,False,False,False,True,False,False
SESSION06081,2,Engineering,2025-02-27,35.35,8,4,3,1,3.5,False,False,False,False,True,False
SESSION06082,3,Engineering,2024-09-25,36.5,9,3,2,1,2.4,True,False,False,False,False,False
SESSION06083,2,Computer Science,2025-04-01,20.47,8,4,3,1,4.3,False,False,False,False,True,False
SESSION06084,2,Computer Science,2024-10-22,11.63,5,1,2,1,2.2,False,False,False,False,False,True
SESSION06085,3,Computer Science,2025-06-11,1.45,1,3,1,0,4.5,False,True,False,False,False,False
SESSION06086,2,History,2025-05-08,30.04,6,2,2,1,1.3,False,False,False,False,False,True
SESSION06087,1,Biology,2025-03-27,7.89,1,3,3,1,3.1,False,False,False,False,True,False
SESSION06088,3,Business,2024-07-26,43.81,10,3,3,1,3.4,False,False,False,True,False,False
SESSION06089,1,Biology,2025-03-06,8.22,1,5,3,1,4.4,False,False,True,False,False,False
SESSION06090,1,Business,2025-02-12,13.4,2,4,3,1,3.7,False,True,False,False,False,False
SESSION06091,3,Math,2025-01-31,21.78,10,3,3,0,3.2,False,False,False,False,False,True
SESSION06092,3,Psychology,2025-03-16,10.42,2,5,3,1,5.0,False,True,False,False,False,False
SESSION06093,3,Biology,2024-11-18,49.7,21,2,3,1,3.4,False,True,False,False,False,False
SESSION06094,2,Business,2024-10-04,42.97,16,3,3,1,1.9,False,False,False,True,False,False
SESSION06095,2,Computer Science,2024-09-17,9.87,3,4,1,0,4.8,False,False,False,False,False,True
SESSION06096,2,Psychology,2024-09-10,9.41,3,1,2,1,1.1,False,False,False,False,False,True
SESSION06097,2,Biology,2025-01-27,3.82,1,3,2,0,2.2,False,False,False,False,False,True
SESSION06098,2,History,2024-11-02,16.28,4,4,3,1,4.5,False,False,False,False,False,True
SESSION06099,1,Computer Science,2025-05-02,7.14,1,4,3,1,3.6,False,False,False,False,False,True
SESSION06100,3,History,2024-09-24,15.31,5,4,1,0,5.0,False,False,True,False,False,False
SESSION06101,3,Math,2025-06-03,12.24,3,5,3,1,5.0,False,True,False,False,False,False
SESSION06102,2,History,2024-08-15,9.44,4,4,2,1,5.0,False,True,False,False,False,False
SESSION06103,2,History,2025-03-30,20.05,9,4,2,1,4.0,True,False,False,False,False,False
SESSION06104,2,Business,2024-10-11,25.87,6,4,3,1,4.0,False,True,False,False,False,False
SESSION06105,2,History,2024-12-20,10.61,2,4,2,1,2.8,False,False,False,False,True,False
SESSION06106,2,History,2024-09-04,16.57,3,4,3,1,4.7,False,False,True,False,False,False
SESSION06107,3,Psychology,2025-06-04,21.3,4,5,3,1,4.3,False,False,True,False,False,False
SESSION06108,2,History,2024-11-12,6.46,2,5,2,1,5.0,False,False,True,False,False,False
SESSION06109,2,Computer Science,2025-03-09,4.15,1,4,3,1,5.0,False,True,False,False,False,False
SESSION06110,2,History,2024-07-16,5.65,1,3,0,0,3.1,False,False,False,True,False,False
SESSION06111,2,Computer Science,2024-11-12,10.89,2,2,2,1,1.0,False,True,False,False,False,False
SESSION06112,2,Computer Science,2025-01-16,9.14,2,3,3,1,1.0,False,False,False,False,True,False
SESSION06113,1,Computer Science,2024-09-23,9.88,3,3,3,1,2.9,False,False,False,False,False,True
SESSION06114,2,Biology,2024-09-19,15.27,3,4,3,0,4.8,False,False,False,False,False,True
SESSION06115,2,Business,2024-09-27,21.5,5,1,3,1,1.0,False,False,False,False,True,False
SESSION06116,2,Engineering,2024-10-03,20.19,6,3,2,1,3.3,False,False,False,False,False,True
SESSION06117,2,Math,2024-09-10,26.89,6,5,3,1,4.7,False,False,False,False,False,True
SESSION06118,3,Psychology,2025-05-06,4.38,1,5,3,1,4.5,False,True,False,False,False,False
SESSION06119,1,Business,2024-07-07,27.59,5,2,0,0,2.2,False,False,False,False,True,False
SESSION06120,3,Computer Science,2025-05-04,22.95,4,3,2,0,3.1,False,False,False,False,False,True
